364	During our analysis we observed: The “old” 2011 Icefog – which sends stolen data by e-mail; this version was used against the [E21:location] Japanese [E22:location] [E11:industry] Parliament [E12:industry] in 2011.	3	from
365	In summer 2015, a #bank in #Russia lost millions of rubles in a one night #bankingAPT #TheSAS2016Tweet Today at the Security Analyst Summit (SAS 2016), Kaspersky Lab is announcing the discovery of two new gangs engaged in APT-style [E21:industry] bank [E22:industry] robberies – [E11:attacker] Metel [E12:attacker] and GCMAN – and the reemergence of the Carbanak group with new targets in its sights.	1	attack
366	If criminals haven’t yet built a million-strong botnet using the current pool of vulnerable devices, they certainly have the capacity to do so. “An additional 2 million hosts have been identified by the [E21:technique] botnet [E22:technique] scanners as potential [E11:attacker] Reaper [E12:attacker] nodes, but have not been subsumed into the botnet,” Arbor’s ASERT team wrote, explaining that the coders may have intentionally slowed the how quickly the malware can spread to keep it quiet and under the radar.	2	use
367	[E11:attacker] CozyDuke [E12:attacker] (also known as ‘CozyBear’, ‘[E21:attacker] CozyCar [E22:attacker]’ and ‘Office Monkeys’) targets government organisations and businesses in the US, Germany, South Korea and Uzbekistan.	4	same
368	Did the Russian government direct the group responsible for the breaches and related data leaks? If so, is this simply a matter of accepted state espionage, or did it cross a line? Was the breach at the Democratic National Committee part of a concerted effort by the Russian government to interfere with the U.S. presidential election? The most consequential question remains unasked: How will Russia continue to employ a variety of methods – including hacks and leaks – to undermine the institutions, policies and actors that the Russian government perceives as constricting and condemning its forceful pursuit of its state aims? FireEye’s visibility into the operations of APT28 – a group we believe the [E21:location] Russian [E22:location] [E11:industry] government [E12:industry] sponsors – has given us insight into some of the government’s targets, as well as its objectives and the activities designed to further them.	3	from
369	However, it is unusual that a full [E11:malware] SPLM [E12:malware] [E21:technique] backdoor [E22:technique] was not detected on this system, nor was any powershell loader script.	2	use
370	Key Judgments We have identified a new variant of [E11:malware] Trochilus [E12:malware] malware, with its [E21:technique] C2 [E22:technique] communications encrypted using a combination of RC4 and Salsa20 stream ciphers.	2	use
371	But, Kaspersky and FireEye both said it’s unknown whether the groups behind [E11:malware] Shamoon [E12:malware] and [E21:malware] StoneDrill [E22:malware] are the same, or are simply aligned in interests and regions in which they target.	5	similar
372	[E11:attacker] WhiteBear [E12:attacker] focused on various embassies and [E21:industry] diplomatic [E22:industry] entities around the world in early 2016 -- tellingly, attempts were made to drop and display decoy pdf's with full diplomatic headers and content alongside executable droppers on target systems.	1	attack
373	The attackers behind [E11:attacker] Equation [E12:attacker] successfully infected the computers of thousands of victims in Iran, Russia, Syria, Afghanistan, the United States and elsewhere – victims included [E21:industry] government [E22:industry] and diplomatic institutions, telecommunications companies and energy firms.	1	attack
374	[E11:malware] Zebrocy [E12:malware]’s targets are widely spread across the Middle East, Europe and Asia and the targets’ profiles are mostly [E21:industry] government [E22:industry]-related.	1	attack
375	The [E11:attacker] Naikon [E12:attacker] attackers attempted to exfiltrate sensitive geo-political, military, and [E21:industry] economic [E22:industry] data; to intercept communications and to maintain surveillance on their victims throughout the MsnMM campaigns.	1	attack
376	0117 FireEye has moderate confidence that a campaign targeting the [E21:industry] hospitality [E22:industry] sector is attributed to Russian actor [E11:attacker] APT28 [E12:attacker].	1	attack
377	0277 Unit 42 researchers identified a new OS X Trojan associated with the [E11:attacker] Sofacy [E12:attacker] group that we are now tracking with the ‘[E21:malware] Komplex [E22:malware]’ tag using the Palo Alto Networks AutoFocus threat intelligence platform.	2	use
378	This is partially evident through its use of “[E21:tool] gtags [E22:tool]” that appear to be unique campaign identifiers used to identify specific [E11:malware] TrickBot [E12:malware] users.	2	use
379	Finally, [E21:malware] Xtunnel [E22:malware], which modifies a compromised device and effectively transforms it into a network pivot, ESET concluded: “We believe it to be of high importance to [E11:attacker] Sednit [E12:attacker] operators.	2	use
380	More notably, [E11:attacker] REDBALDKNIGHT [E12:attacker] integrated steganography to conduct second-stage, command-and-control ([E21:technique] C&C [E22:technique]) communication and retrieve a second-stage backdoor.	2	use
381	The [E11:attacker] Turla [E12:attacker] group tends to focus on satellite Internet providers located in the Middle East and Africa, including Congo, Lebanon, [E21:location] Libya [E22:location], Niger, Nigeria, Somalia and the UAE.	1	attack
382	In summer 2015, a #bank in #Russia lost millions of rubles in a one night #bankingAPT #TheSAS2016Tweet Today at the Security Analyst Summit (SAS 2016), Kaspersky Lab is announcing the discovery of two new gangs engaged in APT-style bank robberies – Metel and [E11:attacker] GCMAN [E12:attacker] – and the reemergence of the [E21:malware] Carbanak [E22:malware] group with new targets in its sights.	2	use
383	If this man is also responsible for the January attacks we observed, he likely also leased this [E11:malware] Mirai [E12:malware]-variant IoT [E21:technique] botnet [E22:technique] for those attacks as well.	2	use
384	The first thing we looked at is the [E21:technique] C&C [E22:technique] servers used by [E11:malware] Glupteba [E12:malware].	2	use
385	Who are the victims? / What can you say about the targets of the attacks? The main targets of [E11:attacker] Careto [E12:attacker] fall into the following categories: Government institutions Diplomatic offices and embassies [E21:industry] Energy [E22:industry], oil and gas companies Research institutions Private equity firms Activists Do we know the total number of victims? Although the exact number of victims is unknown, we observed victims at more than 1000 IP addresses in 31 countries.	1	attack
386	Most recently, the [E11:malware] NetTraveler [E12:malware] groups main domains of interest for cyber-espionage activities include space exploration, [E21:industry] nanotechnology [E22:industry], energy production, nuclear power, lasers, medicine and communications.	1	attack
387	We’ve seen quite a few versions of these implants and they were relatively widespread for a time. #Sofacy group has been active since 2008, targeting mostly military and [E11:industry] government [E12:industry] entities in [E21:location] NATO [E22:location] countriesTweet Earlier this year, we noticed a new release of the AZZY implant which, at the time, was largely undetected by anti-malware products.	3	from
388	This group focused mainly on [E11:industry] government [E12:industry] and diplomatic organisations in Asia: most victims are located in Malaysia and the [E21:location] Philippines [E22:location], although we have also seen victims in India, Indonesia and the US.	3	from
389	We assess this activity was carried out by a suspected Iranian cyber espionage threat group, whom we refer to as [E11:attacker] APT34 [E12:attacker], using a custom [E21:tool] PowerShell [E22:tool] backdoor to achieve its objectives.	2	use
390	We believe that the [E11:attacker] Ke3chang [E12:attacker] attackers are operating out of [E21:location] China [E22:location] and have been active since at least 2010,"The cyber espionage campaign named as “Operation Ke3chang” and if the victim will download & open the malware file which disguised itself as files detailing a possible intervention in Syria (US_military_options_in_Syria.pdf.zip), it gets installed on the victim's computer with a backdoor.	3	from
391	The [E11:malware] Emissary [E12:malware] samples typically have three hardcoded [E21:technique] C2 [E22:technique]s that are a mix of IPs and domain names, with one of the domains or IPs not being used by the other three C2s in a likely effort to avoid loss of control.	2	use
392	[E21:malware] KHRAT [E22:malware] is a backdoor trojan purported to be used with the China-linked cyberespionage group [E11:attacker] DragonOK [E12:attacker].	2	use
393	The [E11:attacker] CozyDuke [E12:attacker] APT (also known as ‘CozyBear’, ‘CozyCat’ and ‘Office Monkeys’) targets [E21:industry] government [E22:industry] organisations and businesses in the United States, Germany, South Korea and Uzbekistan.	1	attack
394	An IP address registered to CNIIHM has been employed by [E11:attacker] TEMP.Veles [E12:attacker] for multiple purposes, including monitoring open-source coverage of [E21:malware] TRITON [E22:malware], network reconnaissance, and malicious activity in support of the TRITON intrusion.	2	use
395	Turla APT [E11:attacker] Turla [E12:attacker] is the name of a Russian cyber espionage ATP group (also known as Waterbug, Venomous Bear, and [E21:attacker] KRYPTON [E22:attacker]) that has been active since at least 2007 targeting government organizations and private businesses.	4	same
396	The [E21:malware] DNSMessenger [E22:malware] malware is a shared tool, used by FIN7, [E11:attacker] MuddyWater [E12:attacker] and perhaps other groups – Unlikely We have attempted to find examples of code available in public data sources that would generate the variation of the DNSMessenger malware and had little luck in doing so.	2	use
397	In addition, [E11:malware] Terminator [E12:malware] (aka [E21:malware] FakeM [E22:malware]), and Sykipot were modified.	4	same
398	The [E11:malware] Stuxnet [E12:malware] virus that targeted [E21:location] Iranian [E22:location] nuclear facilities is believed to be the first APT.	1	attack
399	Researchers have seen ongoing attacks targeting a number of companies in the hospitality sector, including [E11:industry] hotels [E12:industry] in at least seven countries in [E21:location] Europe [E22:location] and one Middle Eastern country.	3	from
400	[E11:malware] Kronos [E12:malware] was designed to allow hackers to collect and log [E21:industry] banker [E22:industry]’s online information.	1	attack
401	Following the publication of that article, it did not take long to discover [E11:attacker] Sednit [E12:attacker] campaigns using DDE to execute code from a [E21:technique] C&C [E22:technique] server.	2	use
402	Based on clues provided by the malware’s original file names, as well as the decoy content embedded within these samples, we can make a reasonable estimation that these attacks targeted organizations in [E21:location] Taiwan [E22:location] in the Telecommunication, Defense, [E11:industry] Government [E12:industry], and High-Tech industries.	3	from
403	At its simplest, [E11:malware] Win32/Exaramel [E12:malware] is an upgrade of the backdoor that was at the heart of [E21:malware] Industroyer [E22:malware].	5	similar
404	To date, [E11:attacker] Sowbug [E12:attacker] appears to be focused mainly on government entities in South America and Southeast Asia and has infiltrated organizations in Argentina, Brazil, Ecuador, [E21:location] Peru [E22:location], Brunei and Malaysia," the Symantec report said.	1	attack
405	Breakdown of Top 10 targets by country The military, media, [E11:industry] government [E12:industry], and political figures in [E21:location] Ukraine [E22:location] were all targeted almost equally, with those four categories accounting for approximately two-thirds of all targets in the country: Figure 3.	3	from
406	The Scarlet Mimic attacks primarily center around the use of a Windows [E21:technique] backdoor [E22:technique] named “[E11:malware] FakeM [E12:malware].	2	use
407	I teamed up with Hendrik Adrian (@unixfreaxjp), founder of MalwareMustDie, to give a talk detailing our campaign against the [E11:malware] Kelihos [E12:malware] Fast Flux [E21:technique] Botnet [E22:technique].	2	use
408	Multiple unnamed victim companies in different countries were targeted with the latest [E11:malware] BlackEnergy [E12:malware] malware, including victims in Russia, [E21:location] Germany [E22:location], Belgium, Turkey, Libya, Vietnam and several other countries.	1	attack
409	[E11:attacker] Turla [E12:attacker] is a sophisticated Russian cyber-espionage group, believed to be sponsored by the Russian government, that has targeted a number of government, military, embassy, research, and pharmaceutical organisations in more than 45 countries, including China, [E21:location] Vietnam [E22:location], and the United States.	1	attack
410	In order to compromise bank networks, the group sent malicious [E21:technique] spear-phishing [E22:technique] emails to hundreds of employees at different banks, which if opened, infected computers with [E11:malware] Carbanak [E12:malware] malware, allowing hackers to transfer money from the banks to fake accounts or ATMs monitored by criminals.	2	use
411	Dubbed [E11:attacker] APT28 [E12:attacker] by FireEye in a report published last night, the [E21:location] Russian [E22:location] hackers have targeted Eastern European governments and military organizations, the government of the country of Georgia, as well as NATO and the Organization for Security and Cooperation in Europe (OSCE).	3	from
412	Links to previous attacks In our February report, we discovered the [E11:attacker] Sofacy [E12:attacker] group using Microsoft Office documents with malicious macros to deliver the SofacyCarberp payload to multiple [E21:industry] government [E22:industry] entities.	1	attack
413	According to report released today by Fox-IT and Group-IB, security firms based in The Netherlands and Russia, respectively, the [E11:malware] Carberp [E12:malware] guys have since changed their tactics: Instead of stealing from thousands of bank account holders, this gang has decided to focus on siphoning funds right out of [E21:industry] banks [E22:industry]’ coffers.	1	attack
414	In short, both Oldrea and [E11:malware] Karagany [E12:malware] malware families allow cyber criminals to gain [E21:technique] backdoor [E22:technique] access of the infected systems, as well as to exfiltrate confidential data and, download and install additional malware to the systems.	2	use
415	Primary industry/sector targets in Ukraine As for the [E21:location] US [E22:location], the primary targets are [E11:industry] defense [E12:industry] companies and the military (Air Force, Navy, and Army).	3	from
416	In 2013, the [E11:attacker] Sofacy [E12:attacker] group expanded their arsenal and added more backdoors and tools, including CORESHELL, SPLM (aka Xagent, aka CHOPSTICK), [E21:malware] JHUHUGIT [E22:malware] (which is built with code from the Carberp sources), AZZY (aka ADVSTORESHELL, NETUI, EVILTOSS, and spans across 4-5 generations) and a few others.	2	use
417	We have also determined that [E11:attacker] Turla [E12:attacker] used the same file names and encryption key as [E21:malware] Agent.btz [E22:malware].	2	use
418	On the two other victim networks, the attackers deployed a unique version of the [E21:malware] UPPERCUT [E22:malware] (ANEL) backdoor, known to have only been used by [E11:attacker] APT10 [E12:attacker].	2	use
419	And WhiteBear and [E11:malware] KopiLuwak [E12:malware] shared infrastructure while deploying unusual .js [E21:technique] scripting [E22:technique].	2	use
420	The [E11:malware] MiniDuke [E12:malware] campaign also was used for political and [E21:industry] military [E22:industry] espionage but relied on a number of unusual tactics in a shotgun-style approach with 59 victims in 23 countries, most of those in Europe.	1	attack
421	TEMP.Periscope Background Active since at least 2013, [E11:attacker] TEMP.Periscope [E12:attacker] has primarily focused on maritime-related targets across multiple verticals, including engineering firms, [E21:industry] shipping [E22:industry] and transportation, manufacturing, defense, government offices, and research universities (targeting is summarized in Figure 1).	1	attack
422	Banks targeted by the hackers include the [E11:industry] Bank [E12:industry] of [E21:location] America [E22:location], Commercial Bank International, Toronto Dominion Canada Trust, United Nations Children’s Fund, United Bank for Africa and Regions Banks, reports Softpedia.	3	from
423	Our analysis of [E11:attacker] APT37 [E12:attacker]’s recent activity reveals that the group’s operations are expanding in scope and sophistication, with a toolset that includes access to zero-day vulnerabilities and [E21:malware] wiper [E22:malware] malware.	2	use
424	Targeting appears to be widely spread across the Middle East, Europe, and [E21:location] Asia [E22:location]: Business accounting practices and standards Science and engineering centers Industrial and hydrochemical engineering and standards/certification Ministry of foreign affairs Embassies and consulates National security and intelligence agencies Press services Translation services NGO – family and social service Ministry of energy and industry We identified new MSIL components deployed by [E11:malware] Zebrocy [E12:malware].	1	attack
425	A look to the APT28 Arsenal The [E11:attacker] APT28 [E12:attacker] group used for his hacking campaigns numerous common tools, including a downloader called Sourface (aka Sofacy), the backdoor Eviltoss and a modular implant dubbed [E21:malware] Chopstick [E22:malware].	2	use
426	IcedCoffee [E11:attacker] Turla [E12:attacker]’s first foray into full-fledged Javascript backdoors began with the usage of the IcedCoffee backdoor that we reported on in our private June 2016 “Ice Turla” report (available to customers of Kaspersky APT Intelligence Services), which led later to their more fully functional and complex, recently deployed, [E21:malware] KopiLuwak [E22:malware] backdoor.	2	use
427	In March 2014, the French newspaper, Le Monde, published an article on a cyber-espionage toolset that had been identified by Communications Security Establishment Canada (CSEC): this toolset had been used in the ‘[E11:attacker] Snowglobe [E12:attacker]’ operation that targeted French-speaking media in Canada, as well as Greece, France, [E21:location] Norway [E22:location] and some African countries.	1	attack
428	In August, another component to these stealthy attacks called Epic [E11:attacker] Turla [E12:attacker] was disclosed; [E21:malware] Epic [E22:malware] is a multistage attack in which victims are compromised via spearphishing emails and other social engineering scams, or watering hole attacks.	2	use
429	The modules of the Linux-based [E11:malware] Turla [E12:malware] malware is written in C and [E21:tool] C++ [E22:tool] languages and contains code from previously written libraries.	2	use
430	The [E11:attacker] Turla [E12:attacker] group tends to focus on satellite Internet providers located in the Middle East and Africa, including Congo, [E21:location] Lebanon [E22:location], Libya, Niger, Nigeria, Somalia and the UAE.	1	attack
431	Figure 3 – C&C welcome message 2016 – Linux.Lady, a Go-based Linux Trojan that mines cryptocurrency Malware researchers from Doctor Web discovered a new Linux Trojan in the wild, a [E21:tool] Go [E22:tool]-Based malware, dubbed [E11:malware] Linux.Lady.1 [E12:malware], that was designed with the purpose of cryptocurrency mining. “Doctor Web analysts have detected and examined a new Linux Trojan which can run a cryptocurrency mining program on an infected computer.	2	use
432	Our research has shown that the [E11:attacker] Sednit [E12:attacker] operators used different components of the LoJax malware to target a few [E21:industry] government [E22:industry] organizations in the Balkans as well as in Central and Eastern Europe.	1	attack
433	To spread through the [E21:industry] hospitality [E22:industry] company’s network, [E11:attacker] APT28 [E12:attacker] used a version of the EternalBlue SMB exploit.	1	attack
434	Although we have only directly observed APT33 use [E11:malware] DROPSHOT [E12:malware] to deliver the [E21:malware] TURNEDUP [E22:malware] backdoor, we have identified multiple DROPSHOT samples in the wild that drop SHAPESHIFT," the report reads.	2	use
435	The following image provides an example of an imagined [E11:attacker] APT1 [E12:attacker] [E21:technique] phishing [E22:technique] scenario and SecurityIQ’s user-friendly interface.	2	use
436	The attackers behind Epic [E11:attacker] Turla [E12:attacker] have infected several hundred computers in more than 45 countries, including government institutions, embassies, [E21:industry] military [E22:industry], education, research and pharmaceutical companies.	1	attack
437	We can be fairly confident that BadRabbit includes an EternalRomance implementation used to overwrite a kernel’s session security context to enable it to launch remote services, while in Nyetya it was used to install the [E11:malware] DoublePulsar [E12:malware] [E21:technique] backdoor [E22:technique]," Talos researchers wrote.	2	use
438	The [E11:attacker] group [E12:attacker] has also extended its geographic reach to include victims in North Korea, Russia, South Korea, Japan, Bangladesh, [E21:location] Thailand [E22:location], India, Mozambique and Germany Data breaches There has been a steady stream of security breaches this year.	1	attack
439	[E11:malware] BUGJUICE [E12:malware] defaults to TCP using a custom binary protocol to communicate with the C2, but can also use HTTP and HTTPs if directed by the [E21:technique] C2 [E22:technique].	2	use
440	[E11:malware] IcedCoffee [E12:malware] is a fairly basic backdoor which uses [E21:technique] WMI [E22:technique] to collect a variety of system and user information from the system, which is then encoded with base64, encrypted with RC4 and submitted via HTTP POST to the C2 server.	2	use
441	Following the trail of existing public reporting, the tie to FIN7 is essentially made based on a download observed from a [E11:attacker] MuddyWater [E12:attacker] C2, of a non-public tool “[E21:malware] DNSMessenger [E22:malware]”.	2	use
442	We have observed the group to use the following RAT malware: Gh0st RAT (aka Moudoor) Poison Ivy (aka Darkmoon) HydraQ (aka 9002 RAT aka McRAT aka Naid) Hikit (aka Matrix RAT aka Gaolmay) Zxshell (aka Sensode) [E11:malware] DeputyDog [E12:malware] (aka [E21:malware] Fexel [E22:malware]) -- Using the kumanichi and moon campaign codes Derusbi PlugX (aka Destroy RAT aka Thoper aka Sogu) HydraQ and Hikit, according to our data are unique to Group 72 and to two other threat actor groups.	4	same
443	In time, as the attackers gain confidence, this is upgraded to more sophisticated [E21:technique] backdoors [E22:technique], such as the Carbon/[E11:malware] Cobra [E12:malware] system.	2	use
444	Figure 1: File properties of one of the decoy documents that REDBALDKNIGHT sends to Japanese targets Figures 2: Sample of decoy documents used by REDBALDKNIGHT, employing socially engineered titles in their spear phishing emails such as “disaster prevention” Attack Chain [E11:attacker] REDBALDKNIGHT [E12:attacker]’s attacks typically use spear [E21:technique] phishing [E22:technique] emails as an entry point.	2	use
445	0493 During our continued research on Sofacy’s Komplex Trojan, we have found a sample of a [E21:technique] backdoor [E22:technique] Trojan that we believe the [E11:attacker] Sofacy [E12:attacker] group uses when targeting individuals running macOS systems.	2	use
446	Read our report, [E11:attacker] APT37 [E12:attacker] (Reaper): The Overlooked North Korean Actor, to learn more about our assessment that this threat actor is working on behalf of the North Korean government, as well as various other details about their operations: Targeting: Primarily South Korea – though also Japan, Vietnam and the Middle East – in various industry verticals, including [E21:industry] chemicals [E22:industry], electronics, manufacturing, aerospace, automotive, and healthcare.	1	attack
447	The group launched a cyber attack on [E11:industry] government [E12:industry] in Georgia, Eastern [E21:location] Europe [E22:location], as well as NATO and the Organisation for Security and Co-operation in Europe, according to the report.	3	from
448	The most disconcerting discovery made by the investigators is related to the alleged link between the [E11:attacker] Equation [E12:attacker] Group and the team of coders behind the [E21:malware] Stuxnet [E22:malware] and Flame malware.	2	use
449	One such example is [E11:malware] ROKRAT [E12:malware], another remote access trojan we discovered in April 2017 that targeted the [E21:location] Korean [E22:location] peninsula.	1	attack
450	To interact with its C2 server, [E11:malware] Kazuar [E12:malware] begins its communication by creating an [E21:tool] HTTP [E22:tool] GET request to use as a beacon.	2	use
451	[E11:attacker] APT10 [E12:attacker] actors then compressed proprietary data from Visma using WinRAR (deployed by the attackers) and exfiltrated to a [E21:tool] Dropbox [E22:tool] account using the cURL for Windows command-line tool.	2	use
452	We observed constant activity from this group targeting different regions including [E21:location] Turkey [E22:location], other parts of Asia and Latin America, as well as various lines of business that provide it with [E11:industry] financial [E12:industry] gain, such as casinos, financial institutions and cryptocurrencies.	3	from
453	In the case of the Cosmos attack, and in [E11:malware] Carbanak [E12:malware] and Anunak cyberattacks, international gangs phish their way into back-end systems, exploiting network access to install malware that removes fraud controls such as maximum withdrawal amounts, transfer funds to other [E21:industry] banks [E22:industry] and increases customer balances.	1	attack
454	In February, malware researchers at Kaspersky Lab discovered a new piece of JavaScript malware linked to the [E11:attacker] Turla [E12:attacker] APT group that was used in targeted attacks against organizations in Greece, Qatar, and [E21:location] Romania [E22:location].	1	attack
455	A [E21:technique] command-and-control [E22:technique] registration places [E11:attacker] Equation [E12:attacker] in the mid-1990s.	2	use
456	Once [E11:attacker] Turla [E12:attacker] hackers gain the control of Satellite's user system, the hackers instruct the infected botnet computers to send the stolen data to the [E21:technique] command-and-control [E22:technique] (C&C) server (compromised satellite user).	2	use
457	Often these are military or military-technology and manufacturing related, and here, the [E11:malware] DealersChoice [E12:malware] spearphish is again NATO related: The global reach that coincided with this focus on [E21:location] NATO [E22:location] and the Ukraine couldn’t be overstated.	1	attack
458	TV5 Monde, as [E21:industry] media [E22:industry] operation is a target entirely within the remit of the regular Pawn Storm operations and an infestation of [E11:attacker] Sednit [E12:attacker] malware there should perhaps not be a surprise at all.	1	attack
459	Kurt Baumgartner’s prescient observation upon the discovery of the first [E21:malware] Penquin [E22:malware] [E11:attacker] Turla [E12:attacker] samples Our working hypothesis became this: “The Turla developers decided to dust down old code and recompile it for current Windows victims in the hope of getting a stealthier beachhead on systems that are less likely to be monitored.	2	use
460	Source: IntrusionTruth) The December [E11:attacker] APT10 [E12:attacker] indictment noted that the group’s malicious activities breached at least 45 companies and managed service providers in 12 countries, including [E21:location] Brazil [E22:location], Canada, Finland, France, Germany, India, Japan, Sweden, Switzerland, the United Arab Emirates, the United Kingdom, and the United States.	1	attack
461	[E11:attacker] Turla [E12:attacker] is a prolific Russian-speaking group known for its covert exfiltration tactics such as the use of hijacked satellite connections, waterholing of government websites, covert channel backdoors, [E21:technique] rootkits [E22:technique], and deception tactics.	2	use
462	Breakdown of Top 10 targets by country The military, [E11:industry] media [E12:industry], government, and political figures in [E21:location] Ukraine [E22:location] were all targeted almost equally, with those four categories accounting for approximately two-thirds of all targets in the country: Figure 3.	3	from
463	This time, it seems the targets are [E11:industry] financial [E12:industry] organizations in [E21:location] Russia [E22:location], and biological and chemical threat prevention laboratories in Europe and Ukraine.	3	from
464	Few days ago, security researchers uncovered a [E11:malware] Stuxnet [E12:malware]-like malware, “[E21:malware] Havex [E22:malware]”, which was also programmed to infect industrial control system software of SCADA systems, with the capability to possibly disable hydroelectric dams, overload nuclear power plants, and even shut down a country’s power grid with a single keystroke.	5	similar
465	[E11:attacker] APT10 [E12:attacker] used this approach to deploy UPPERCUT when targeting [E21:location] Japanese [E22:location] corporations in July 2018.	1	attack
466	In particular, the [E11:attacker] group [E12:attacker] used their malware to attack companies, financial institutions, radio and [E21:industry] television [E22:industry].	1	attack
467	While [E11:malware] Glupteba [E12:malware]’s operators might use the [E21:technique] proxy [E22:technique], we do believe that the use of Glupteba is sold to third-party users as a proxy service.	2	use
468	1136 [E11:attacker] Mirage [E12:attacker] Anti-Bot 2.0 : Protection against ZeuS, [E21:malware] SpyEye [E22:malware] Malwares Jean-Pierre aka DarkCoderSc and Fred De Vries Develop and Release the second version of Another great security tool named "Mirage Anti-Bot 2.0".	2	use
469	In 2014, [E11:attacker] APT32 [E12:attacker] leveraged a [E21:technique] spear-phishing [E22:technique] attachment titled “Plans to crackdown on protesters at the Embassy of Vietnam.exe," which targeted dissident activity among the Vietnamese diaspora in Southeast Asia.	2	use
470	Hosts associated with GreyEnergy and Zebrocy Attacked company Additionally, both GreyEnergy and [E11:malware] Zebrocy [E12:malware] spearphishing documents targeted a number of industrial companies in [E21:location] Kazakhstan [E22:location].	1	attack
471	These samples, named Penguin [E11:attacker] Turla [E12:attacker], are also based on [E21:tool] LOKI2 [E22:tool].	2	use
472	The registrant organization name was privacy protected using Whois Privacy Corp, and the registered name servers for the malicious C2 were listed as: Ns-canada.topdns[.]com Ns-uk.topdns[.]com Ns-usa.topdns[.]com Internet.bs and the name servers listed above were noted in the registration of a malicious C2 used in a [E11:malware] KHRAT [E12:malware] campaign targeting [E21:location] Cambodia [E22:location].	1	attack
473	Depending on the victim institutions’ background, [E11:attacker] APT1 [E12:attacker] created [E21:technique] spear-phishing [E22:technique] emails with themes regarding diplomacy, military, economic development, day-to-day workflow, etc., to phish the targets.	2	use
474	PLAINTEE In total we have been able to find six samples of [E21:malware] PLAINTEE [E22:malware], which, based on our analysis, seems to be exclusively used by the [E11:attacker] RANCOR [E12:attacker] attackers.	2	use
475	The article introduces an NSA-developed keylogger called [E21:tool] Grok [E22:tool]. “One implant, codenamed [E11:malware] UNITEDRAKE [E12:malware], can be used with a variety of “plug-ins” that enable the agency to gain total control of an infected computer,” states The Intercept. “GROK is used to log keystrokes.	2	use
476	Currently, the group or country behind these ATM hacks is unknown, but coding present in the attack contains references to the Russian language, and the tactics, techniques, and procedures bear a resemblance to those used by [E21:industry] bank [E22:industry]-robbing gangs [E11:malware] Carbanak [E12:malware] and GCMAN.	1	attack
477	DES is present in Sofacy and Duqu2 components, howe[E11:attacker] ver t [E12:attacker]hey are missing in this Microsoft-centric RSA encryption technique[E21:tool]  [E22:tool] is present in Sofacy and Duqu2 components, however they are missing in this Microsoft-centric RSA encryption technique.	2	use
478	This includes testing multiple versions of malicious software, some of which were used by [E11:attacker] TEMP.Veles [E12:attacker] during the [E21:malware] TRITON [E22:malware] intrusion.	2	use
479	Saudi Arabia, Iran, Iraq, Bahrain, Qatar, Kuwait and Turkey, and a Saudi company in Australia). “[E11:attacker] Greenbug [E12:attacker] was discovered targeting a range of organizations in the Middle East including companies in the aviation, [E21:industry] energy [E22:industry], government, investment, and education sectors.	1	attack
480	[E11:malware] Stuxnet [E12:malware] is widely believed to have been created by the [E21:location] US [E22:location] and Israel to attack Iran’s nuclear facilities.	3	from
481	According to our telemetry, [E11:attacker] Danti [E12:attacker] has also been actively hitting targets in Kazakhstan, Kyrgyzstan, [E21:location] Uzbekistan [E22:location], Myanmar, Nepal and the Philippines.	1	attack
482	In both attacks, the [E11:attacker] OilRig [E12:attacker] group attempted to deliver a new Trojan that we are tracking as [E21:malware] OopsIE [E22:malware].	2	use
483	[E11:attacker] APT39 [E12:attacker] was created to bring together previous activities and methods used by this actor, and its activities largely align with a group publicly referred to as "[E21:attacker] Chafer [E22:attacker].	5	similar
484	Cybercrime Adwind At the Security Analyst Summit 2016 (SAS 2016) our GReAT experts presented the results of their investigation into the Trojan known as [E11:malware] Adwind [E12:malware] [E21:tool] RAT [E22:tool] (Remote Access Tool).	2	use
485	Furthermore, as will described in the forthcoming second and third parts of ESET’s research into [E11:attacker] Sednit [E12:attacker], the gang created dozens of custom programs, modular backdoors, [E21:technique] bootkits [E22:technique], and rootkits to assist them in their spying.	2	use
486	In summer 2015, a #bank in #Russia lost millions of rubles in a one night #bankingAPT #TheSAS2016Tweet Today at the Security Analyst Summit (SAS 2016), Kaspersky Lab is announcing the discovery of two new gangs engaged in APT-style [E21:industry] bank [E22:industry] robberies – Metel and [E11:attacker] GCMAN [E12:attacker] – and the reemergence of the Carbanak group with new targets in its sights.	1	attack
487	The NetTraveler builder icon Known targets of [E11:malware] NetTraveler [E12:malware] (also known as Travnet or [E21:malware] Netfile [E22:malware]) include Tibetan/Uyghur activists, oil industry companies, scientific research centers and institutes, universities, private companies, governments and governmental institutions, embassies and military contractors: The NetTraveler victims map The following map lists the victim profiles by industry: Note: this chart does not include the victims that couldnt be identified.	5	similar
488	The targets were extremely wide-ranging but included institutions with access to information related to the disappearance of MH370, such as: Office of the President Armed Forces Office of the Cabinet Secretary National Security Council(s) Office of the Solicitor General National Intelligence Coordinating Agency Civil Aviation Authority Department of Justice National Police Presidential Management Staff The [E11:attacker] Naikon [E12:attacker] group used mostly spear-phished documents for the attacks, with [E21:vulnerability] CVE-2012-0158 [E22:vulnerability] exploits that dropped the group’s signature backdoor.	2	use
