688	Zero-day On April 2015, researchers at FireEye discovered a new cyber espionage campaign, dubbed “Operation RussianDoll,” managed by [E11:attacker] APT28 [E12:attacker] group. Differently from previous attacks, the hackers run highly targeted attack by exploiting two [E21:vulnerability] zero-day [E22:vulnerability] vulnerabilities to target an “international government entity”.	2	use
689	It is interesting because WhiteBear shared known compromised infrastructure with [E11:malware] KopiLuwak [E12:malware]: [E21:domain] soligro[.]com [E22:domain].	2	use
690	The cybercriminals behind [E11:malware] Epic [E12:malware] Turla also use watering-hole attacks that deploy a Java exploit ([E21:vulnerability] CVE-2012-1723 [E22:vulnerability]), Adobe Flash exploits and Internet Explorer exploits.	2	use
691	[E11:malware] BlackEnergy [E12:malware] (a.k.a. Sandworm) is best known, among other things, for having been involved in attacks against Ukrainian [E21:industry] energy [E22:industry] facilities in 2015, which led to power outages.	1	attack
692	Just in June 2014 they compromised [E11:industry] government [E12:industry] websites in [E21:location] Poland [E22:location] and in September 2014 the website for Power Exchange in Poland, www.irgit.pl, by inserting a malicious iframe pointing to an exploit server at yovtube[dot]co and defenceiq[dot]us.	3	from
693	Breakdown of Top 10 targets by country The military, media, [E11:industry] government [E12:industry], and political figures in [E21:location] Ukraine [E22:location] were all targeted almost equally, with those four categories accounting for approximately two-thirds of all targets in the country: Figure 3.	3	from
694	To date, [E11:attacker] Sowbug [E12:attacker] appears to be focused mainly on government entities in South America and Southeast Asia and has infiltrated organizations in Argentina, Brazil, Ecuador, Peru, [E21:location] Brunei [E22:location] and Malaysia," the Symantec report said.	1	attack
695	[E11:malware] Miniduke [E12:malware] victims were located in the following 23 countries: Belgium, Brazil, Bulgaria, Czech Republic, Georgia, [E21:location] Germany [E22:location], Hungary, Ireland, Israel, Japan, Latvia, Lebanon, Lithuania, Montenegro, Portugal, Romania, Russian Federation, Slovenia, Spain, Turkey, Ukraine, United Kingdom and United States.	1	attack
696	Another interesting piece of the analysis, Computer World reports, is that [E11:attacker] APT28 [E12:attacker] may be divided into two subgroups: one aimed at attacking government and [E21:industry] military [E22:industry] organizations, and another that targets financial institutions and banks. [Update – 05/20: Veteran security reporter Brian Krebs has written a blog post questioning the validity of the research arguing that the real source of the domains may be more mundane.	1	attack
697	The contents of these documents suggest that the main interests of threat actor likely included the organizations in the following industries, located in [E21:location] Taiwan [E22:location]: Telecommunication Defense [E11:industry] Government [E12:industry] High Tech The most recent attacks, in November 2017, likely targeted organizations in the following industries, located in South Korea: Aerospace Defense Additionally, while researching this campaign, we identified historical attacks that appear to target the Taiwan government, an IT service vendor based in Asia, and a journalist of a Tibetan radio station.	3	from
698	The [E21:technique] backdoor [E22:technique] was deployed using the Notepad++ updater and sideloading malicious DLL, as noted in [E11:attacker] APT10 [E12:attacker]’s targeting of Japanese corporations in July 2018.	2	use
699	The [E11:attacker] Naikon [E12:attacker] attackers attempted to exfiltrate sensitive geo-political, military, and [E21:industry] economic [E22:industry] data; to intercept communications and to maintain surveillance on their victims throughout the MsnMM campaigns.	1	attack
700	Tsunami is a downloader/IRC Bot backdoor used in the criminal ecosystem to launch DDoS attacks, meanwhile Linux/[E11:malware] Gafgyt [E12:malware] serves as a [E21:technique] backdoor [E22:technique] that could be controlled remotely and used as a Telnet scanning. “Recently, we discovered a bot that combines the capabilities of Tsunami (also known as Kaiten) and Gafgyt.	2	use
701	The primary backdoor used in the [E11:malware] Epic [E12:malware] attacks is also known as “[E21:malware] WorldCupSec [E22:malware]”, “TadjMakhal”, “Wipbot” or “Tavdig”.	5	similar
702	The targeting for this new malware was consistent with earlier [E11:attacker] Turla [E12:attacker] operations, focusing on European [E21:industry] governments [E22:industry], but it was even more selectively deployed than IcedCoffee.	1	attack
703	The toolkit has three main components, made up of two spying backdoors ([E11:malware] SEDRECO [E12:malware] and XAGENT), and a network tool named [E21:malware] XTUNNEL [E22:malware].	0	other
704	The following year, cybercriminals focused on [E21:location] Turkey [E22:location] and India, as well as the United Arab Emirates, the United States and Vietnam. In 2015, Russia topped the rating with the United Arab Emirates, Turkey, the United States and Germany close behind. Fortunately, our investigation was not in vain – a few days after its publication, the JSocket website stopped working and the [E11:malware] Adwind [E12:malware] author ceased their activity.	1	attack
705	During our analysis, we observed the beacon seen in Figure 6 sent via [E21:tool] HTTP [E22:tool] from a [E11:malware] Kazuar [E12:malware] sample to its C2 server.	2	use
706	[E11:malware] Gazer [E12:malware] receives encrypted commands from a remote [E21:technique] command-and-control [E22:technique] server and evades detection by using compromised, legitimate websites (that mostly use the WordPress CMS) as a proxy.	2	use
707	Similar to RIPTIDE and [E21:malware] HIGHTIDE [E22:malware], the [E11:malware] WATERSPOUT [E12:malware] backdoor is an HTTP-based backdoor that communicates with its C2 server.	5	similar
708	Terry Myerson, executive vice president of Microsoft's Windows and Devices group, said the flaw was being exploited on a "low-volume scale" by [E11:attacker] Strontium [E12:attacker] group, also known as Fancy Bear, [E21:attacker] Sofacy [E22:attacker], and APT 28, in targeted attacks.	4	same
709	Gostev remarked that there also are some similarities between the [E11:malware] Flame [E12:malware], Gauss and the [E21:malware] Agent.btz [E22:malware], but this circumstance could be a consequence of the fact that the authors of Flame and Gauss have had access to the analysis of Agent.btz. “Summarizing all the above, it is possible to regard Agent.btz as a certain starting point in the chain of creation of several different cyber-espionage projects.	5	similar
710	Since then, there have been numerous security incidents involving [E11:attacker] Turla [E12:attacker] targeting several governments and sensitive businesses such as the [E21:industry] defense [E22:industry] industry [2].	1	attack
711	The overlap in infrastructure with the scsnewstoday[.]com C2 domain is also key; the domain was publicly reported by FireEye as being used by [E11:attacker] TEMP.Periscope [E12:attacker] only a few days after the [E21:technique] spearphish [E22:technique] to the U.K. engineering company was sent, making it highly unlikely that another threat actor could have compromised the C2.	2	use
712	In 2014, [E11:attacker] APT32 [E12:attacker] leveraged a [E21:technique] spear-phishing [E22:technique] attachment titled “Plans to crackdown on protesters at the Embassy of Vietnam.exe," which targeted dissident activity among the Vietnamese diaspora in Southeast Asia.	2	use
713	Necurs’ Dridex spam service resulted in some hefty spam campaigns in 2016, alongside some spam for other gangs such as , [E21:malware] TeslaCrypt [E22:malware] ransomware, [E11:malware] Neverquest [E12:malware] and others.	5	similar
714	Code and Crypto Comparisons Current [E21:malware] SPLM [E22:malware] code maintains the unusual cipher hack that [E11:attacker] Sofacy [E12:attacker] began deploying in 2017 to hide away configuration details.	2	use
715	However, we also uncovered the compromise of a [E21:location] European [E22:location] [E11:industry] chemical [E12:industry] company with a presence in Asia, demonstrating that this group is a threat to business worldwide, particularly those with ties to Asia.	3	from
716	During our analysis we observed: The “old” 2011 Icefog – which sends stolen data by e-mail; this version was used against the [E21:location] Japanese [E22:location] [E11:industry] Parliament [E12:industry] in 2011.	3	from
717	Around the time of that breakthrough incident, when around 230,000 people were left without electricity, we started detecting another malware framework and named it [E11:malware] GreyEnergy [E12:malware]. It has since been used to attack energy companies and other high-value targets in [E21:location] Ukraine [E22:location] and Poland for the past three years.	1	attack
718	Contact: intelreports@kaspersky.com The [E21:malware] Epic [E22:malware] [E11:attacker] Turla [E12:attacker] attacks The attacks in this campaign fall into several different categories depending on the vector used in the initial compromise: Spearphishing e-mails with Adobe PDF exploits (CVE-2013-3346 + CVE-2013-5065) Social engineering to trick the user into running malware installers with “.SCR” extension, sometimes packed with RAR Watering hole attacks using Java exploits (CVE-2012-1723), Flash exploits (unknown) or Internet Explorer 6,7,8 exploits (unknown) Watering hole attacks that rely on social engineering to trick the user into running fake “Flash Player” malware installers The attackers use both direct spearphishing and watering hole attacks to infect their victims.	2	use
719	[E11:attacker] APT15 [E12:attacker] has surfaced over the past years, and has been tied to attacks including the [E21:malware] TidePool [E22:malware] malware attack used in an ongoing campaign against Indian embassy personnel globally in 2016, and the BS2005 attack targeting European diplomats and ministries of foreign affairs discovered in 2013. “Knowledge sharing in the security industry is vital in order to improve the security posture and capabilities of the sector and UK as a whole.	2	use
720	An article from the New York Times describes [E11:attacker] GhostNet [E12:attacker] as: A broader operation that, in less than two years, has infiltrated at least 1,295 computers in 103 countries, including many belonging to embassies, foreign ministries and other [E21:industry] government [E22:industry] offices, as well as the Dalai Lama’s Tibetan exile centers in India, Brussels, London and New York.	1	attack
721	US-CERT alert on Manuscrypt/[E21:malware] TYPEFRAME [E22:malware] malware used by [E11:attacker] Lazarus [E12:attacker] Even if it is unclear what the role of Lazarus will be in the new geopolitical landscape, where North Korea is actively engaged in peace talks, it would appear that financially motivated activity (through the BlueNoroff and, in some cases, the Andariel subgroup) continues unabated.	2	use
722	The [E11:attacker] Greenbug [E12:attacker] group launched spear [E21:technique] phishing [E22:technique] attacks against its victims to trick users into downloading the malicious code onto their systems.	2	use
723	In addition, a separate spear phishing email analyzed by FireEye indicates concurrent targeting of opposition figures within [E21:location] Cambodia [E22:location] by [E11:attacker] TEMP.Periscope [E12:attacker].	1	attack
724	0017 [E11:attacker] Turla [E12:attacker], also known as Venomous Bear, Waterbug, and Uroboros, may be best known for what was at the time an “ultra complex” snake rootkit focused on [E21:location] NATO [E22:location]-related targets, but their malware set and activity is much broader.	1	attack
725	Kaspersky Lab’s research team responded to three financial institutions in [E21:location] Russia [E22:location] that were infected with the [E11:attacker] GCMAN [E12:attacker] malware.	1	attack
726	[E11:attacker] Sofacy [E12:attacker] uses [E21:technique] spear-phishing [E22:technique] and watering-hole attacks to steal information, including account credentials, sensitive communications and documents.	2	use
727	These tools include: [E11:malware] AIRBREAK [E12:malware]: a JavaScript-based [E21:technique] backdoor [E22:technique] also reported as “Orz” that retrieves commands from hidden strings in compromised webpages and actor controlled profiles on legitimate services.	2	use
728	The similarity in device composition with the [E11:malware] IoTroop [E12:malware]/Reaper [E21:technique] botnet [E22:technique] suggest IoTroop has evolved to exploit vulnerabilities in additional IoT devices and is likely to continue to do so in the future in order to build up the botnet to facilitate larger DDoS attacks against the financial sector.	2	use
729	Web, the [E11:malware] Linux.BackDoor.Irc.16 [E12:malware] [E21:technique] backdoor [E22:technique] was designed to be a cross-platform malware.	2	use
730	Also, artifacts within [E21:malware] DealersChoice [E22:malware] suggests that [E11:attacker] Sofacy [E12:attacker] created it with the intentions to target both Windows and OSX operating systems, as DealersChoice could potentially be cross-platform due to its use of Adobe Flash files.	2	use
731	[E11:attacker] APT10 [E12:attacker] used this approach to deploy [E21:malware] UPPERCUT [E22:malware] when targeting Japanese corporations in July 2018.	2	use
732	[E11:malware] Freenki [E12:malware] is used to gather information about the infected system and to download a subsequent stage payload. This malware was used in several campaigns in 2016 and has some code overlap with [E21:malware] ROKRAT [E22:malware].	5	similar
733	AM, AZ, FR, DE, IQ, IT, KG, MA, CH, UA, US, VN DealersChoice emails, like the one above, that we were able to recover from third party sources provided additional targeting insight, and confirmed some of the targeting within our KSN data: TR, PL, BA, AZ, KR, LV, GE, LV, AU, SE, BE 0day Deployment(s) [E11:attacker] Sofacy [E12:attacker] kicked off the year deploying two 0day in a spearphish document, both a Microsoft Office encapsulated postscript type confusion exploit (abusing CVE-2017-0262) and an escalation of privilege use-after-free exploit (abusing [E21:vulnerability] CVE-2017-0263 [E22:vulnerability]).	2	use
734	We also discovered [E21:malware] Komplex [E22:malware] command and control (C2) domains that overlapped with previously identified phishing campaign infrastructures associated with the [E11:attacker] Sofacy [E12:attacker] group,” researchers said. “We believe (it) may have been done in order to handle compromised Windows and OS X systems using the same C2 server application with relative ease.” “The Sofacy group created the Komplex Trojan to use in attack campaigns targeting the OS X operating system – a move that showcases their continued evolution toward multi-platform attacks,” they added.	2	use
735	Researchers at Kaspersky Lab this morning at its Security Analyst Summit, released their update on [E11:attacker] Sofacy [E12:attacker], also known as APT28, Fancy Bear, [E21:attacker] Sednit [E22:attacker] and a handful of other monikers.	4	same
736	In short, Flame, [E11:malware] sKyWIper [E12:malware] and [E21:malware] Flamer [E22:malware] are different names for the same threat, which took the world by surprise as the first major discovery after Stuxnet and Duqu.	5	similar
737	All that seems to link this new [E11:attacker] Hades [E12:attacker] actor with the [E21:malware] Zebrocy [E22:malware] subset of activity, traditionally attributed to Sofacy, as well as part of the BlackEnergy/GreyEnergy/Sandworm cluster.	2	use
738	The claims made by the group remain unverified at the time of writing, but since the Shadow Brokers' previously released data dump turned out to be legitimate, the group's statement should be taken seriously, at least now, when we know the EternalBlue exploit and [E21:malware] DoublePulsar [E22:malware] backdoor developed by the NSA and released by the Shadow Brokers last month was used by [E11:malware] WannaCry [E12:malware] to cause chaos worldwide.	5	similar
739	Once [E11:attacker] Sednit [E12:attacker] has conducted reconnaissance into potential targets – using the [E21:malware] Seduploader [E22:malware] or Downdelph malware, for example – the group then deploys its espionage toolkit, which delivers long-term monitoring of compromised devices.	2	use
740	[E11:location] Iran [E12:location] has expressed interest in growing their [E21:industry] petrochemical [E22:industry] industry and often posited this expansion in competition to Saudi petrochemical companies.	0	other
741	However, we later observed more activity by the [E21:malware] OlympicDestroyer [E22:malware] subset in Europe and Ukraine, and it was then that we decided to treat it as the entity we call [E11:attacker] Hades [E12:attacker].	2	use
742	Security firm Cylance today released an 86-page report on Operation [E11:attacker] Cleaver [E12:attacker] that lays out [E21:location] Iran [E22:location]’s hacking capabilities and motivations to attack global interests beyond the U.S. and Israel, long thought to be behind Stuxnet, and espionage campaigns using Flame and Duqu malware. “They have bigger intentions: to position themselves to impact critical infrastructure globally,” the report said. “We believe that if the operation is left to continue unabated, it is only a matter of time before the world’s physical safety is impacted by it.	3	from
743	On the two other victim networks, the attackers deployed a unique version of the UPPERCUT ([E11:malware] ANEL [E12:malware]) [E21:technique] backdoor [E22:technique], known to have only been used by APT10.	2	use
744	While many of the [E21:industry] IoT [E22:industry] vendors and devices appeared in the research published in October 2017, many of the devices such as Dahua CCTV DVRs, Samsung UE55D7000 TVs, and Contiki-based devices were previously unknown to be vulnerable to Reaper/[E11:malware] IoTroop [E12:malware] malware.	1	attack
745	The attack implements a number of sophisticated techniques, including encryption, [E21:technique] anti-detection [E22:technique] capabilities and a well-developed set of components that are structurally similar to earlier threats within the ‘[E11:malware] Duke [E12:malware]’ family.	2	use
746	Groups such as [E11:attacker] Thrip [E12:attacker] showed a clear interest in targeting satellite communication companies and defense organizations in the [E21:location] US [E22:location] and South East Asia.	1	attack
747	Due to all these elements, we asses with medium confidence that [E21:malware] NavRAT [E22:malware] and this campaign can be linked to [E11:attacker] Group123 [E12:attacker].	2	use
748	Although we have only directly observed APT33 use DROPSHOT to deliver the [E11:malware] TURNEDUP [E12:malware] [E21:technique] backdoor [E22:technique], we have identified multiple DROPSHOT samples in the wild that drop SHAPESHIFT," the report reads.	2	use
749	Details Servers In our private APT Intel report from July 2018 “Zebrocy implements new VBA anti-sandboxing tricks”, details were provided about different [E11:malware] Zebrocy [E12:malware] C2 servers, including [E21:ip] 193.23.181[.]151 [E22:ip].	2	use
750	The victims include political activists and leaders, government and military organizations, mass [E11:industry] media [E12:industry] and financial institutions – located primarily in [E21:location] Palestine [E22:location], Egypt, Israel and Jordan.	3	from
751	The APT group “does not appear to conduct widespread intellectual property theft for economic gain, but instead is focused on collecting intelligence that would be most useful to a government.” “[E11:attacker] APT28 [E12:attacker] appeared to target [E21:industry] individuals [E22:industry] affiliated with European security organizations and global multilateral institutions.	1	attack
752	[E11:attacker] Turla [E12:attacker] is a prolific Russian-speaking group known for its covert exfiltration tactics such as the use of hijacked satellite connections, waterholing of government websites, covert channel backdoors, [E21:technique] rootkits [E22:technique], and deception tactics.	2	use
753	In addition to using Trochilus and [E21:malware] UPPERCUT [E22:malware], [E11:attacker] APT10 [E12:attacker] utilized a series of previously known and associated attack TTPs for all three of these intrusions.	2	use
754	PLEAD’s toolset includes the self-named [E11:malware] PLEAD [E12:malware] backdoor and the DRIGO [E21:technique] exfiltration [E22:technique] tool.	2	use
755	Key findings on the [E11:attacker] Icefog [E12:attacker] attacks: The attackers rely on spear-phishing and exploits for known vulnerabilities (eg. CVE-2012-0158, [E21:vulnerability] CVE-2012-1856 [E22:vulnerability], CVE-2013-0422 and CVE-2012-1723).	2	use
756	Banks targeted by the hackers include the Bank of America, Commercial [E21:industry] Bank [E22:industry] International, Toronto Dominion Canada Trust, United Nations Children’s Fund, United Bank for Africa and Regions Banks, reports Softpedia. The group planning the attacks is said to have been in operation since 2007, but has been referred to with different names including [E11:attacker] APT28 [E12:attacker], Pawn Storm and the Sofacy group.	1	attack
757	FireEye iSIGHT Intelligence has tracked several separate overarching campaigns employing the [E11:malware] CARBANAK [E12:malware] tool and other associated backdoors, such as [E21:malware] DRIFTPIN [E22:malware] (aka Toshliph).	5	similar
758	We have written about [E21:technique] bootkits [E22:technique] (such as [E11:malware] XPAJ [E12:malware] and TDSS (TDL4)) several times.	2	use
759	0211 The past few days has seen an extensive discussion within the IT security industry about a cyberespionage campaign called [E11:attacker] Turla [E12:attacker], aka Snake and Uroburos, which, according to G-DATA experts, may have been created by [E21:location] Russian [E22:location] special services.	3	from
760	How [E11:attacker] CopyKittens [E12:attacker] Infects Its Targets The group used different tactics to infiltrate their targets, which includes watering hole attacks — wherein [E21:tool] JavaScript [E22:tool] code is inserted into compromised websites to distribute malicious exploits.	2	use
761	The use of rootkit/[E21:technique] bootkit [E22:technique] technology to hide the activities of the [E11:attacker] Sednit [E12:attacker] group and the small number of deployments suggests one thing: this group of attackers wanted to do everything they could to avoid being noticed.	2	use
762	In July 2017, we observed APT34 targeting a Middle East organization using a PowerShell-based backdoor that we call POWRUNER and a downloader with domain generation algorithm functionality that we call [E11:malware] BONDUPDATER [E12:malware], based on strings within the malware. The backdoor was delivered via a malicious .rtf file that exploited [E21:vulnerability] CVE-2017-0199 [E22:vulnerability].	2	use
763	On the other hand, it is not always as reliable as more traditional methods (bullet-proof hosting, multiple [E21:technique] proxy [E22:technique] levels and hacked web sites) – all of which [E11:attacker] Turla [E12:attacker] also uses.	2	use
764	The hackers delivered the [E11:malware] GAMEFISH [E12:malware] backdoor (aka Sednit, [E21:malware] Seduploader [E22:malware], JHUHUGIT, and Sofacy), a malware that was used only by the APT28 group in past attacks.	4	same
765	Although these points do not definitively tie WATERSPOUT to APT12, they do indicate a possible connection between the [E21:malware] WATERSPOUT [E22:malware] campaign, the THREEBYTE campaign, and the HIGHTIDE campaign attributed to [E11:attacker] APT12 [E12:attacker].	2	use
766	Gostev remarked that there also are some similarities between the Flame, [E11:malware] Gauss [E12:malware] and the [E21:malware] Agent.btz [E22:malware], but this circumstance could be a consequence of the fact that the authors of Flame and Gauss have had access to the analysis of Agent.btz. “Summarizing all the above, it is possible to regard Agent.btz as a certain starting point in the chain of creation of several different cyber-espionage projects.	5	similar
767	The only thing they really have in common is that the developers of both Rocra and [E11:attacker] Turla [E12:attacker] appear to have [E21:location] Russian [E22:location] as their native language.<? What about Flame? Back in 2012, while analyzing Flame and its cousins Gauss and MiniFlame, we noticed some similarities between them and Agent.btz (Orbina).	1	attack
768	Apart from Pawn Storm, a less sophisticated group of threat actors called [E11:malware] DustySky [E12:malware] is using the VPS provider. These actors target Israel, companies who do business in Israel, [E21:location] Egypt [E22:location] and some other Middle Eastern governments.	1	attack
769	To spread through the [E21:industry] hospitality [E22:industry] company’s network, [E11:attacker] APT28 [E12:attacker] used a version of the EternalBlue SMB exploit.	1	attack
770	Symantec believes the [E11:attacker] Dragonfly [E12:attacker] group is very advanced; it operates to make hard the attribution of the attacks. Below some of the tactics employed by the hackers: The attackers used more generally available malware and “living off the land” tools, such as administration tools like PowerShell, PsExec, and [E21:tool] Bitsadmin [E22:tool], which may be part of a strategy to make attribution more difficult.	2	use
771	Some of the domains found in LoJax samples have been seen before: they were used in late 2017 as C&C domains for the notorious Sednit first-stage [E21:technique] backdoor [E22:technique], [E11:malware] SedUploader [E12:malware].	2	use
772	UPDATE) This campaign has targeted over 20 FireEye customers across: Defense, Imagery, Law Enforcement, Local Government, Media, Military, Pharmaceutical, Think Tank, Transportation, & US Public Sector industries in multiple geographic regions.— FireEye (@FireEye) November 15, 2018 The [E11:attacker] attacker [E12:attacker] appears to have compromised the email server of a hospital and the corporate website of a consulting company in order to use their infrastructure to send [E21:technique] phishing [E22:technique] emails.	2	use
773	The contents of these documents suggest that the main interests of threat actor likely included the organizations in the following industries, located in [E21:location] Taiwan [E22:location]: Telecommunication [E11:industry] Defense [E12:industry] Government High Tech The most recent attacks, in November 2017, likely targeted organizations in the following industries, located in South Korea: Aerospace Defense Additionally, while researching this campaign, we identified historical attacks that appear to target the Taiwan government, an IT service vendor based in Asia, and a journalist of a Tibetan radio station.	3	from
774	Of Xagent, which has versions for Windows, Linux and iOS, ESET noted: “It’s a well-designed [E21:technique] backdoor [E22:technique] that has become the flagship espionage malware of [E11:attacker] Sednit [E12:attacker] over the past few years.	2	use
775	Overview Targeted attacks and malware campaigns Monkey business Recently we published our analysis of [E11:attacker] CozyDuke [E12:attacker], yet another cyber-espionage APT from the ‘Duke’ family – which also includes MiniDuke, CosmicDuke and [E21:malware] OnionDuke [E22:malware].	2	use
776	[E11:attacker] Turla [E12:attacker] has been used in espionage campaigns against municipal governments, [E21:industry] embassies [E22:industry], militaries and other industrial targets, primarily in the Middle East and Europe.	1	attack
777	However, two other IPs on the same /24 netblock are found to be used as C2s. 82.102.14.222 is found to resolve to Microsoft-publisher[.]com, which we observed as a [E21:technique] C2 [E22:technique] for our initial [E11:malware] ISMAgent [E12:malware] finding. 82.102.14.246 resolves to adpolioe[.]com, hich appears to be a typo-squatted domain that also hosts a sample of ISMAgent at hxxp://82.102.14[.]246/webdav/aws.exe.	2	use
778	Although we have only directly observed APT33 use DROPSHOT to deliver the TURNEDUP backdoor, we have identified multiple [E11:malware] DROPSHOT [E12:malware] samples in the wild that drop [E21:malware] SHAPESHIFT [E22:malware]," the report reads.	2	use
779	And WhiteBear and [E11:malware] KopiLuwak [E12:malware] shared infrastructure while deploying unusual .js [E21:technique] scripting [E22:technique].	2	use
780	There were almost 23 Command and Control servers used in the Ke3chang campaign, FireEye "gained visibility into one of 23 known [E21:technique] command-and-control [E22:technique] servers operated by the [E11:attacker] Ke3chang [E12:attacker] actor for about a week.	2	use
781	According to threat intelligence start-up ThreatBook, the flaw was also exploited by hackers belonging to the [E11:attacker] DarkHotel [E12:attacker] APT group in targeted executives at telecommunications companies in [E21:location] China [E22:location] and North Korea.	1	attack
782	[E11:attacker] APT28 [E12:attacker], also known as Sofacy, is a Russian cyber-criminal group known to target high-profile [E21:industry] government [E22:industry], military and security organizations using sophisticated tools and capabilities.	1	attack
783	This platform is still in use today by [E11:attacker] Sednit [E12:attacker] and, like [E21:malware] Sedkit [E22:malware], tracks international news stories and includes a reference to them in their malicious emails, in an attempt to lure the target into opening the malicious document attachment.	2	use
784	We have seen cases where [E11:attacker] Sofacy [E12:attacker]’s [E21:malware] Zebrocy [E22:malware] malware has competed for access to victim’s computers with the Russian-speaking Mosquito Turla clusters; and where its SPLM backdoor has competed with the traditional Turla and Chinese-speaking Danti attacks.	2	use
785	0123 ESET researchers have shown that the [E11:attacker] Sednit [E12:attacker] operators used different components of the [E21:malware] LoJax [E22:malware] malware to target a few government organizations in the Balkans as well as in Central and Eastern Europe Update, 9 October 2018: The remediation section of the white paper contained inaccurate information.	2	use
786	[E11:malware] BUGJUICE [E12:malware] defaults to [E21:tool] TCP [E22:tool] using a custom binary protocol to communicate with the C2, but can also use HTTP and HTTPs if directed by the C2.	2	use
787	Our research has shown that the Sednit operators used different components of the [E11:malware] LoJax [E12:malware] malware to target a few government organizations in the [E21:location] Balkans [E22:location] as well as in Central and Eastern Europe.	1	attack
788	Read our report, [E11:attacker] APT37 [E12:attacker] (Reaper): The Overlooked North Korean Actor, to learn more about our assessment that this threat actor is working on behalf of the North Korean government, as well as various other details about their operations: Targeting: Primarily South Korea – though also Japan, Vietnam and the Middle East – in various industry verticals, including chemicals, electronics, manufacturing, aerospace, [E21:industry] automotive [E22:industry], and healthcare.	1	attack
789	The contents of these documents suggest that the main interests of threat actor likely included the organizations in the following industries, located in Taiwan: Telecommunication Defense Government High Tech The most recent attacks, in November 2017, likely targeted organizations in the following industries, located in South Korea: Aerospace Defense Additionally, while researching this campaign, we identified historical attacks that appear to target the [E21:location] Taiwan [E22:location] [E11:industry] government [E12:industry], an IT service vendor based in Asia, and a journalist of a Tibetan radio station.	3	from
790	Figure 2: One of the methods PLEAD operators use to distribute their malware [E11:malware] PLEAD [E12:malware]’s [E21:technique] backdoor [E22:technique] can: PLEAD also uses the document-targeting exfiltration tool DRIGO, which mainly searches the infected machine for documents.	2	use
791	The [E21:malware] DeltaCharlie [E22:malware] malware, used by [E11:attacker] Lazarus [E12:attacker], was first referenced in the Operation Blockbuster Destructive Malware report released in February 2016.	2	use
792	According to researchers, the [E11:attacker] APT15 [E12:attacker] group was able to deploy three backdoors – identified as [E21:malware] RoyalCli [E22:malware], RoyalDNS and BS2005 – on an unnamed UK contractor’s systems.	2	use
793	The DNSMessenger malware is a shared tool, used by [E11:attacker] FIN7 [E12:attacker], [E21:attacker] MuddyWater [E22:attacker] and perhaps other groups – Unlikely We have attempted to find examples of code available in public data sources that would generate the variation of the DNSMessenger malware and had little luck in doing so.	0	other
794	[E11:attacker] FIN7 [E12:attacker] has been extremely active against the [E21:location] U.S. [E22:location] restaurant and hospitality industries since mid-2015.	1	attack
795	As a sidenote this exploit was first seen abused in [E11:malware] Sandworm [E12:malware] APT attacks against [E21:location] Poland [E22:location] and Ukraine.	1	attack
796	[E11:attacker] APT28 [E12:attacker], also known as [E21:attacker] Sofacy [E22:attacker], is a Russian cyber-criminal group known to target high-profile government, military and security organizations using sophisticated tools and capabilities.	4	same
797	[E11:malware] Turla [E12:malware] uses the same XOR key and log file names as [E21:malware] Agent.btz [E22:malware], but we have to consider that it could be a diversionary strategy of the malware authors.	5	similar
798	According to KSN data, in addition to [E21:location] Taiwan [E22:location], there are some [E11:attacker] SVCMONDR [E12:attacker] victims in Thailand.	1	attack
799	It was created last October after Microsoft used a sinkhole to halt the original Kelihos botnet, which had infected about 41,000 computers.The latest [E11:malware] Kelihos [E12:malware] used servers with hosts registered in [E21:location] Sweden [E22:location], Russia and Ukraine that were controlled by a botmaster, according to CrowdStrike.	1	attack
800	[E11:attacker] ScarCruft [E12:attacker] is a relatively new APT group; victims have been observed in several countries, including Russia, Nepal, South Korea, [E21:location] China [E22:location], India, Kuwait and Romania.	1	attack
801	Believed to have started activity in 2009 and to originate from China, the [E11:attacker] group [E12:attacker] initially was known for targeting US and overseas defense contractors but broadened their targeting as time passed. They have targeted [E21:location] Japanese [E22:location] organizations since at least 2014.	1	attack
802	[E11:attacker] Danti [E12:attacker] is a relative newcomer operating since 2015 and primarily against Indian government organizations. It has recently branched out against targets in [E21:location] Kazakhstan [E22:location], Kyrgyzstan, Uzbekistan, Myanmar, Nepal and the Philippines, Kaspersky said.	1	attack
803	In addition to Fancy Bear, [E11:attacker] Sednit [E12:attacker] is also known by other monikers, including APT28, Sofacy, Pawn Storm, [E21:attacker] STRONTIUM [E22:attacker] and Tsar Team.	4	same
804	[E11:malware] Volgmer [E12:malware], US-CERT reports, is suspected of being primarily delivered via [E21:technique] spearphishing [E22:technique] email attacks.	2	use
805	[E11:attacker] APT39 [E12:attacker] primarily leverages the SEAWEED and CACHEMONEY [E21:technique] backdoors [E22:technique] along with a specific variant of the POWBAT backdoor.	2	use
